poi_name,month,avg_visitors,congestion_score,annual_max,annual_min
근대문화체험관 계산예가,6,13404.0,0.5042,175263.0,175263.0
근대문화체험관 계산예가,7,9399.0,0.3536,175263.0,175263.0
근대문화체험관 계산예가,8,15160.0,0.5703,175263.0,175263.0
근대문화체험관 계산예가,9,24369.0,0.9167,175263.0,175263.0
근대문화체험관 계산예가,10,26583.0,1.0,175263.0,175263.0
근대문화체험관 계산예가,11,20843.0,0.7841,175263.0,175263.0
근대역사관,1,3415.4,0.7347,59076.0,13029.0
근대역사관,2,2906.8,0.6253,59076.0,13029.0
근대역사관,3,2876.2,0.6188,59076.0,13029.0
근대역사관,4,2998.2,0.645,59076.0,13029.0
근대역사관,5,3774.0,0.8119,59076.0,13029.0
근대역사관,6,3365.0,0.7239,59076.0,13029.0
근대역사관,7,2873.6,0.6182,59076.0,13029.0
근대역사관,8,3759.2,0.8087,59076.0,13029.0
근대역사관,9,3016.2,0.6489,59076.0,13029.0
근대역사관,10,4648.4,1.0,59076.0,13029.0
근대역사관,11,3931.4,0.8458,59076.0,13029.0
근포땅굴,1,14694.0,0.468,187613.0,187613.0
근포땅굴,2,16322.0,0.5198,187613.0,187613.0
근포땅굴,3,16945.0,0.5396,187613.0,187613.0
근포땅굴,4,13918.0,0.4432,187613.0,187613.0
근포땅굴,5,18862.0,0.6007,187613.0,187613.0
근포땅굴,6,31400.0,1.0,187613.0,187613.0
근포땅굴,7,10333.0,0.3291,187613.0,187613.0
근포땅굴,8,15331.0,0.4882,187613.0,187613.0
근포땅굴,9,18697.0,0.5954,187613.0,187613.0
근포땅굴,10,17907.0,0.5703,187613.0,187613.0
근포땅굴,11,13204.0,0.4205,187613.0,187613.0
글렌로스 골프클럽,1,1780.4,0.3785,45092.0,39702.0
글렌로스 골프클럽,2,2053.4,0.4365,45092.0,39702.0
글렌로스 골프클럽,3,4038.6,0.8585,45092.0,39702.0
글렌로스 골프클럽,4,4518.6,0.9605,45092.0,39702.0
글렌로스 골프클럽,5,4596.4,0.9771,45092.0,39702.0
글렌로스 골프클럽,6,4490.2,0.9545,45092.0,39702.0
글렌로스 골프클럽,7,4009.4,0.8523,45092.0,39702.0
글렌로스 골프클럽,8,3750.0,0.7972,45092.0,39702.0
글렌로스 골프클럽,9,3962.0,0.8422,45092.0,39702.0
글렌로스 골프클럽,10,4282.6,0.9104,45092.0,39702.0
글렌로스 골프클럽,11,4704.2,1.0,45092.0,39702.0
글로리비치,1,2480.0,0.9231,28343.0,28001.0
글로리비치,2,2606.7,0.9702,28343.0,28001.0
글로리비치,3,2372.0,0.8829,28343.0,28001.0
글로리비치,4,2472.0,0.9201,28343.0,28001.0
글로리비치,5,2686.7,1.0,28343.0,28001.0
글로리비치,6,2458.7,0.9151,28343.0,28001.0
글로리비치,7,2609.0,0.9711,28343.0,28001.0
글로리비치,8,2649.7,0.9862,28343.0,28001.0
글로리비치,9,2526.7,0.9404,28343.0,28001.0
글로리비치,10,2670.7,0.994,28343.0,28001.0
글로리비치,11,2604.7,0.9695,28343.0,28001.0
금강 미래체험관,1,1861.5,0.4713,30397.0,27893.0
금강 미래체험관,2,1932.0,0.4892,30397.0,27893.0
금강 미래체험관,3,1708.5,0.4326,30397.0,27893.0
금강 미래체험관,4,2105.0,0.533,30397.0,27893.0
금강 미래체험관,5,3807.5,0.964,30397.0,27893.0
금강 미래체험관,6,2829.0,0.7163,30397.0,27893.0
금강 미래체험관,7,1891.5,0.4789,30397.0,27893.0
금강 미래체험관,8,3181.5,0.8055,30397.0,27893.0
금강 미래체험관,9,2592.0,0.6563,30397.0,27893.0
금강 미래체험관,10,3287.0,0.8323,30397.0,27893.0
금강 미래체험관,11,3949.5,1.0,30397.0,27893.0
금강 소나무 숲길,1,0.0,0.0,24475.0,17705.0
금강 소나무 숲길,2,0.0,0.0,24475.0,17705.0
금강 소나무 숲길,3,0.0,0.0,24475.0,17705.0
금강 소나무 숲길,4,82.5,0.0128,24475.0,17705.0
금강 소나무 숲길,5,2056.5,0.3191,24475.0,17705.0
금강 소나무 숲길,6,2640.0,0.4097,24475.0,17705.0
금강 소나무 숲길,7,2254.0,0.3498,24475.0,17705.0
금강 소나무 숲길,8,6444.5,1.0,24475.0,17705.0
금강 소나무 숲길,9,1909.5,0.2963,24475.0,17705.0
금강 소나무 숲길,10,3820.5,0.5928,24475.0,17705.0
금강 소나무 숲길,11,1882.5,0.2921,24475.0,17705.0
금강 소나무숲길,1,0.0,0.0,16886.0,11588.0
금강 소나무숲길,2,0.0,0.0,16886.0,11588.0
금강 소나무숲길,3,0.0,0.0,16886.0,11588.0
금강 소나무숲길,4,0.0,0.0,16886.0,11588.0
금강 소나무숲길,5,469.5,0.1432,16886.0,11588.0
금강 소나무숲길,6,2485.5,0.7582,16886.0,11588.0
금강 소나무숲길,7,2008.5,0.6127,16886.0,11588.0
금강 소나무숲길,8,3278.0,1.0,16886.0,11588.0
금강 소나무숲길,9,873.0,0.2663,16886.0,11588.0
금강 소나무숲길,10,2441.5,0.7448,16886.0,11588.0
금강 소나무숲길,11,2681.0,0.8179,16886.0,11588.0
금강 철새조망대,1,4415.3,1.0,42989.0,18456.0
금강 철새조망대,2,1741.0,0.3943,42989.0,18456.0
금강 철새조망대,3,1663.3,0.3767,42989.0,18456.0
금강 철새조망대,4,1856.7,0.4205,42989.0,18456.0
금강 철새조망대,5,2829.0,0.6407,42989.0,18456.0
금강 철새조망대,6,2662.3,0.603,42989.0,18456.0
금강 철새조망대,7,2006.3,0.4544,42989.0,18456.0
금강 철새조망대,8,2250.0,0.5096,42989.0,18456.0
금강 철새조망대,9,1895.7,0.4293,42989.0,18456.0
금강 철새조망대,10,4109.3,0.9307,42989.0,18456.0
금강 철새조망대,11,3796.7,0.8599,42989.0,18456.0
금강골,1,8557.8,0.6052,142523.0,73777.0
금강골,2,7975.5,0.564,142523.0,73777.0
금강골,3,9537.0,0.6744,142523.0,73777.0
금강골,4,9060.8,0.6407,142523.0,73777.0
금강골,5,9106.0,0.6439,142523.0,73777.0
금강골,6,8927.2,0.6313,142523.0,73777.0
금강골,7,10213.2,0.7222,142523.0,73777.0
금강골,8,11107.0,0.7854,142523.0,73777.0
금강골,9,9343.8,0.6607,142523.0,73777.0
금강골,10,9542.2,0.6748,142523.0,73777.0
금강골,11,14141.2,1.0,142523.0,73777.0
금강센테리움 CC,1,2679.0,0.1897,130181.0,115985.0
금강센테리움 CC,2,5741.7,0.4066,130181.0,115985.0
금강센테리움 CC,3,11694.0,0.828,130181.0,115985.0
금강센테리움 CC,4,13570.0,0.9609,130181.0,115985.0
금강센테리움 CC,5,14122.7,1.0,130181.0,115985.0
금강센테리움 CC,6,13463.7,0.9533,130181.0,115985.0
금강센테리움 CC,7,11796.3,0.8353,130181.0,115985.0
금강센테리움 CC,8,12691.0,0.8986,130181.0,115985.0
금강센테리움 CC,9,12277.0,0.8693,130181.0,115985.0
금강센테리움 CC,10,13968.3,0.9891,130181.0,115985.0
금강센테리움 CC,11,11037.0,0.7815,130181.0,115985.0
금강소나무 숲길,1,0.0,0.0,16940.0,16940.0
금강소나무 숲길,2,0.0,0.0,16940.0,16940.0
금강소나무 숲길,3,0.0,0.0,16940.0,16940.0
금강소나무 숲길,4,517.0,0.1416,16940.0,16940.0
금강소나무 숲길,5,2342.0,0.6415,16940.0,16940.0
금강소나무 숲길,6,2939.0,0.805,16940.0,16940.0
금강소나무 숲길,7,1411.0,0.3865,16940.0,16940.0
금강소나무 숲길,8,1892.0,0.5182,16940.0,16940.0
금강소나무 숲길,9,2272.0,0.6223,16940.0,16940.0
금강소나무 숲길,10,3651.0,1.0,16940.0,16940.0
금강소나무 숲길,11,1916.0,0.5248,16940.0,16940.0
금과황토 열매마을,1,98.0,0.549,1568.0,1396.0
금과황토 열매마을,2,178.5,1.0,1568.0,1396.0
금과황토 열매마을,3,133.0,0.7451,1568.0,1396.0
금과황토 열매마을,4,142.0,0.7955,1568.0,1396.0
금과황토 열매마을,5,158.0,0.8852,1568.0,1396.0
금과황토 열매마을,6,177.5,0.9944,1568.0,1396.0
금과황토 열매마을,7,105.0,0.5882,1568.0,1396.0
금과황토 열매마을,8,144.0,0.8067,1568.0,1396.0
금과황토 열매마을,9,61.0,0.3417,1568.0,1396.0
금과황토 열매마을,10,141.0,0.7899,1568.0,1396.0
금과황토 열매마을,11,144.0,0.8067,1568.0,1396.0
금과황토열매 마을,1,56.7,0.3632,1593.0,1052.0
금과황토열매 마을,2,100.0,0.641,1593.0,1052.0
금과황토열매 마을,3,80.0,0.5128,1593.0,1052.0
금과황토열매 마을,4,86.7,0.5556,1593.0,1052.0
금과황토열매 마을,5,139.3,0.8932,1593.0,1052.0
금과황토열매 마을,6,156.0,1.0,1593.0,1052.0
금과황토열매 마을,7,147.0,0.9423,1593.0,1052.0
금과황토열매 마을,8,124.3,0.797,1593.0,1052.0
금과황토열매 마을,9,112.0,0.7179,1593.0,1052.0
금과황토열매 마을,10,114.7,0.735,1593.0,1052.0
금과황토열매 마을,11,128.0,0.8205,1593.0,1052.0
금구원 야외조각 미술관,1,289.0,0.4882,4088.0,3921.0
금구원 야외조각 미술관,2,210.5,0.3556,4088.0,3921.0
금구원 야외조각 미술관,3,136.0,0.2297,4088.0,3921.0
금구원 야외조각 미술관,4,484.0,0.8176,4088.0,3921.0
금구원 야외조각 미술관,5,592.0,1.0,4088.0,3921.0
금구원 야외조각 미술관,6,344.5,0.5819,4088.0,3921.0
금구원 야외조각 미술관,7,354.0,0.598,4088.0,3921.0
금구원 야외조각 미술관,8,479.0,0.8091,4088.0,3921.0
금구원 야외조각 미술관,9,234.0,0.3953,4088.0,3921.0
금구원 야외조각 미술관,10,543.5,0.9181,4088.0,3921.0
금구원 야외조각 미술관,11,338.0,0.5709,4088.0,3921.0
금구원야외 조각미술관,1,181.3,0.3424,4214.0,3515.0
금구원야외 조각미술관,2,239.3,0.4519,4214.0,3515.0
금구원야외 조각미술관,3,219.7,0.4147,4214.0,3515.0
금구원야외 조각미술관,4,354.0,0.6683,4214.0,3515.0
금구원야외 조각미술관,5,529.7,1.0,4214.0,3515.0
금구원야외 조각미술관,6,437.0,0.825,4214.0,3515.0
금구원야외 조각미술관,7,305.3,0.5765,4214.0,3515.0
금구원야외 조각미술관,8,359.7,0.679,4214.0,3515.0
금구원야외 조각미술관,9,341.0,0.6438,4214.0,3515.0
금구원야외 조각미술관,10,475.0,0.8968,4214.0,3515.0
금구원야외 조각미술관,11,416.7,0.7867,4214.0,3515.0
금당 팔경,1,4587.4,0.8239,60277.0,50606.0
금당 팔경,2,4280.8,0.7688,60277.0,50606.0
금당 팔경,3,4708.8,0.8457,60277.0,50606.0
금당 팔경,4,5520.2,0.9914,60277.0,50606.0
금당 팔경,5,5568.0,1.0,60277.0,50606.0
금당 팔경,6,5126.0,0.9206,60277.0,50606.0
금당 팔경,7,4593.2,0.8249,60277.0,50606.0
금당 팔경,8,4783.0,0.859,60277.0,50606.0
금당 팔경,9,5425.8,0.9745,60277.0,50606.0
금당 팔경,10,5389.0,0.9679,60277.0,50606.0
금당 팔경,11,4393.0,0.789,60277.0,50606.0
금마늘 농촌 체험휴양마을,1,82.0,0.2076,1989.0,1989.0
금마늘 농촌 체험휴양마을,2,56.0,0.1418,1989.0,1989.0
금마늘 농촌 체험휴양마을,3,27.0,0.0684,1989.0,1989.0
금마늘 농촌 체험휴양마을,4,395.0,1.0,1989.0,1989.0
금마늘 농촌 체험휴양마을,5,180.0,0.4557,1989.0,1989.0
금마늘 농촌 체험휴양마을,6,375.0,0.9494,1989.0,1989.0
금마늘 농촌 체험휴양마을,7,135.0,0.3418,1989.0,1989.0
금마늘 농촌 체험휴양마을,8,101.0,0.2557,1989.0,1989.0
금마늘 농촌 체험휴양마을,9,252.0,0.638,1989.0,1989.0
금마늘 농촌 체험휴양마을,10,225.0,0.5696,1989.0,1989.0
금마늘 농촌 체험휴양마을,11,161.0,0.4076,1989.0,1989.0
금마늘 농촌체험휴양 마을,1,17.0,0.0846,1242.0,1242.0
금마늘 농촌체험휴양 마을,2,144.0,0.7164,1242.0,1242.0
금마늘 농촌체험휴양 마을,3,111.0,0.5522,1242.0,1242.0
금마늘 농촌체험휴양 마을,4,81.0,0.403,1242.0,1242.0
금마늘 농촌체험휴양 마을,5,201.0,1.0,1242.0,1242.0
금마늘 농촌체험휴양 마을,6,117.0,0.5821,1242.0,1242.0
금마늘 농촌체험휴양 마을,7,187.0,0.9303,1242.0,1242.0
금마늘 농촌체험휴양 마을,8,99.0,0.4925,1242.0,1242.0
금마늘 농촌체험휴양 마을,9,82.0,0.408,1242.0,1242.0
금마늘 농촌체험휴양 마을,10,62.0,0.3085,1242.0,1242.0
금마늘 농촌체험휴양 마을,11,141.0,0.7015,1242.0,1242.0
금봉휴양림,1,1215.0,0.2719,27277.0,8196.0
금봉휴양림,2,923.0,0.2066,27277.0,8196.0
금봉휴양림,3,821.0,0.1838,27277.0,8196.0
금봉휴양림,4,1058.0,0.2368,27277.0,8196.0
금봉휴양림,5,1572.2,0.3519,27277.0,8196.0
금봉휴양림,6,1649.2,0.3691,27277.0,8196.0
금봉휴양림,7,2722.8,0.6094,27277.0,8196.0
금봉휴양림,8,4467.8,1.0,27277.0,8196.0
금봉휴양림,9,1669.8,0.3737,27277.0,8196.0
금봉휴양림,10,2223.0,0.4976,27277.0,8196.0
금봉휴양림,11,1748.4,0.3913,27277.0,8196.0
금산 보석사,1,2665.8,0.262,58647.0,43048.0
금산 보석사,2,3092.2,0.3039,58647.0,43048.0
금산 보석사,3,3248.5,0.3192,58647.0,43048.0
금산 보석사,4,4473.0,0.4396,58647.0,43048.0
금산 보석사,5,5450.8,0.5357,58647.0,43048.0
금산 보석사,6,3715.2,0.3651,58647.0,43048.0
금산 보석사,7,3336.5,0.3279,58647.0,43048.0
금산 보석사,8,2915.8,0.2865,58647.0,43048.0
금산 보석사,9,4766.0,0.4684,58647.0,43048.0
금산 보석사,10,10175.5,1.0,58647.0,43048.0
금산 보석사,11,7929.5,0.7793,58647.0,43048.0
금산 산림문화 타운,1,4582.0,0.2875,54507.0,54507.0
금산 산림문화 타운,2,3617.0,0.2269,54507.0,54507.0
금산 산림문화 타운,3,0.0,0.0,54507.0,54507.0
금산 산림문화 타운,4,888.0,0.0557,54507.0,54507.0
금산 산림문화 타운,5,5608.0,0.3519,54507.0,54507.0
금산 산림문화 타운,6,11073.0,0.6948,54507.0,54507.0
금산 산림문화 타운,7,792.0,0.0497,54507.0,54507.0
금산 산림문화 타운,8,15938.0,1.0,54507.0,54507.0
금산 산림문화 타운,9,0.0,0.0,54507.0,54507.0
금산 산림문화 타운,10,5921.0,0.3715,54507.0,54507.0
금산 산림문화 타운,11,6088.0,0.382,54507.0,54507.0
금산 산림문화타운,1,2720.0,0.1128,149590.0,87803.0
금산 산림문화타운,2,3869.3,0.1604,149590.0,87803.0
금산 산림문화타운,3,4765.3,0.1976,149590.0,87803.0
금산 산림문화타운,4,8188.3,0.3395,149590.0,87803.0
금산 산림문화타운,5,11411.7,0.4732,149590.0,87803.0
금산 산림문화타운,6,15105.3,0.6264,149590.0,87803.0
금산 산림문화타운,7,20885.3,0.866,149590.0,87803.0
금산 산림문화타운,8,24116.3,1.0,149590.0,87803.0
금산 산림문화타운,9,9527.3,0.3951,149590.0,87803.0
금산 산림문화타운,10,12711.0,0.5271,149590.0,87803.0
금산 산림문화타운,11,9906.0,0.4108,149590.0,87803.0
금산 역사문화 박물관,1,693.0,0.2062,23389.0,14532.0
금산 역사문화 박물관,2,1114.5,0.3317,23389.0,14532.0
금산 역사문화 박물관,3,811.0,0.2414,23389.0,14532.0
금산 역사문화 박물관,4,1144.5,0.3406,23389.0,14532.0
금산 역사문화 박물관,5,2381.0,0.7086,23389.0,14532.0
금산 역사문화 박물관,6,2427.0,0.7223,23389.0,14532.0
금산 역사문화 박물관,7,2371.5,0.7058,23389.0,14532.0
금산 역사문화 박물관,8,987.0,0.2937,23389.0,14532.0
금산 역사문화 박물관,9,1515.0,0.4509,23389.0,14532.0
금산 역사문화 박물관,10,3360.0,1.0,23389.0,14532.0
금산 역사문화 박물관,11,2156.0,0.6417,23389.0,14532.0
금산 인삼관,1,581.0,0.0846,20470.0,5606.0
금산 인삼관,2,539.0,0.0785,20470.0,5606.0
금산 인삼관,3,589.5,0.0859,20470.0,5606.0
금산 인삼관,4,601.0,0.0875,20470.0,5606.0
금산 인삼관,5,795.5,0.1159,20470.0,5606.0
금산 인삼관,6,667.0,0.0972,20470.0,5606.0
금산 인삼관,7,666.5,0.0971,20470.0,5606.0
금산 인삼관,8,365.0,0.0532,20470.0,5606.0
금산 인삼관,9,537.5,0.0783,20470.0,5606.0
금산 인삼관,10,6865.0,1.0,20470.0,5606.0
금산 인삼관,11,831.0,0.121,20470.0,5606.0
금산산림 문화타운,1,6140.0,0.1513,166454.0,166454.0
금산산림 문화타운,2,5900.0,0.1454,166454.0,166454.0
금산산림 문화타운,3,4658.0,0.1148,166454.0,166454.0
금산산림 문화타운,4,13396.0,0.3302,166454.0,166454.0
금산산림 문화타운,5,18351.0,0.4523,166454.0,166454.0
금산산림 문화타운,6,19969.0,0.4922,166454.0,166454.0
금산산림 문화타운,7,11877.0,0.2927,166454.0,166454.0
금산산림 문화타운,8,40574.0,1.0,166454.0,166454.0
금산산림 문화타운,9,12628.0,0.3112,166454.0,166454.0
금산산림 문화타운,10,19092.0,0.4705,166454.0,166454.0
금산산림 문화타운,11,13869.0,0.3418,166454.0,166454.0
금산역사 문화박물관,1,1764.0,0.5544,17597.0,17597.0
금산역사 문화박물관,2,1480.0,0.4651,17597.0,17597.0
금산역사 문화박물관,3,709.0,0.2228,17597.0,17597.0
금산역사 문화박물관,4,845.0,0.2656,17597.0,17597.0
금산역사 문화박물관,5,2295.0,0.7212,17597.0,17597.0
금산역사 문화박물관,6,2170.0,0.682,17597.0,17597.0
금산역사 문화박물관,7,1176.0,0.3696,17597.0,17597.0
금산역사 문화박물관,8,1625.0,0.5107,17597.0,17597.0
금산역사 문화박물관,9,924.0,0.2904,17597.0,17597.0
금산역사 문화박물관,10,1427.0,0.4485,17597.0,17597.0
금산역사 문화박물관,11,3182.0,1.0,17597.0,17597.0
금산역사문화 박물관,1,1024.0,0.3811,20107.0,14671.0
금산역사문화 박물관,2,753.5,0.2804,20107.0,14671.0
금산역사문화 박물관,3,1201.5,0.4472,20107.0,14671.0
금산역사문화 박물관,4,1412.0,0.5255,20107.0,14671.0
금산역사문화 박물관,5,1843.0,0.6859,20107.0,14671.0
금산역사문화 박물관,6,2057.5,0.7657,20107.0,14671.0
금산역사문화 박물관,7,1854.0,0.69,20107.0,14671.0
금산역사문화 박물관,8,2687.0,1.0,20107.0,14671.0
금산역사문화 박물관,9,1582.5,0.5889,20107.0,14671.0
금산역사문화 박물관,10,1743.0,0.6487,20107.0,14671.0
금산역사문화 박물관,11,1231.0,0.4581,20107.0,14671.0
금산인삼관,1,742.0,0.0725,34905.0,4127.0
금산인삼관,2,413.3,0.0404,34905.0,4127.0
금산인삼관,3,420.0,0.041,34905.0,4127.0
금산인삼관,4,399.7,0.039,34905.0,4127.0
금산인삼관,5,638.0,0.0623,34905.0,4127.0
금산인삼관,6,820.3,0.0801,34905.0,4127.0
금산인삼관,7,841.7,0.0822,34905.0,4127.0
금산인삼관,8,547.0,0.0534,34905.0,4127.0
금산인삼관,9,1088.7,0.1063,34905.0,4127.0
금산인삼관,10,10241.3,1.0,34905.0,4127.0
금산인삼관,11,5176.0,0.5054,34905.0,4127.0
금성관,1,5148.5,0.378,128388.0,86472.0
금성관,2,6325.8,0.4644,128388.0,86472.0
금성관,3,7372.2,0.5412,128388.0,86472.0
금성관,4,6548.5,0.4807,128388.0,86472.0
금성관,5,13622.0,1.0,128388.0,86472.0
금성관,6,10424.2,0.7653,128388.0,86472.0
금성관,7,12832.5,0.942,128388.0,86472.0
금성관,8,10805.5,0.7932,128388.0,86472.0
금성관,9,8757.5,0.6429,128388.0,86472.0
금성관,10,10930.2,0.8024,128388.0,86472.0
금성관,11,9648.2,0.7083,128388.0,86472.0
금성산,1,677.0,0.5429,5786.0,5786.0
금성산,2,1119.0,0.8974,5786.0,5786.0
금성산,3,1247.0,1.0,5786.0,5786.0
금성산,4,684.0,0.5485,5786.0,5786.0
금성산,5,585.0,0.4691,5786.0,5786.0
금성산,6,329.0,0.2638,5786.0,5786.0
금성산,7,0.0,0.0,5786.0,5786.0
금성산,8,0.0,0.0,5786.0,5786.0
금성산,9,272.0,0.2181,5786.0,5786.0
금성산,10,528.0,0.4234,5786.0,5786.0
금성산,11,345.0,0.2767,5786.0,5786.0
금성산 둘레길,1,4351.0,0.5651,72353.0,32721.0
금성산 둘레길,2,5138.2,0.6673,72353.0,32721.0
금성산 둘레길,3,6196.2,0.8048,72353.0,32721.0
금성산 둘레길,4,4894.5,0.6357,72353.0,32721.0
금성산 둘레길,5,3945.5,0.5124,72353.0,32721.0
금성산 둘레길,6,3268.0,0.4244,72353.0,32721.0
금성산 둘레길,7,3715.0,0.4825,72353.0,32721.0
금성산 둘레길,8,3200.2,0.4156,72353.0,32721.0
금성산 둘레길,9,2591.8,0.3366,72353.0,32721.0
금성산 둘레길,10,7699.5,1.0,72353.0,32721.0
금성산 둘레길,11,5472.8,0.7108,72353.0,32721.0
금성산성,1,2338.8,0.7981,43908.0,11194.0
금성산성,2,2782.0,0.9494,43908.0,11194.0
금성산성,3,2930.2,1.0,43908.0,11194.0
금성산성,4,2135.5,0.7288,43908.0,11194.0
금성산성,5,1604.0,0.5474,43908.0,11194.0
금성산성,6,1050.8,0.3586,43908.0,11194.0
금성산성,7,2288.5,0.781,43908.0,11194.0
금성산성,8,1686.5,0.5755,43908.0,11194.0
금성산성,9,1404.2,0.4792,43908.0,11194.0
금성산성,10,2308.0,0.7876,43908.0,11194.0
금성산성,11,2095.0,0.715,43908.0,11194.0
금수 문화공원 야영장,1,0.0,0.0,47160.0,47160.0
금수 문화공원 야영장,2,0.0,0.0,47160.0,47160.0
금수 문화공원 야영장,3,0.0,0.0,47160.0,47160.0
금수 문화공원 야영장,4,3700.0,0.4363,47160.0,47160.0
금수 문화공원 야영장,5,5600.0,0.6604,47160.0,47160.0
금수 문화공원 야영장,6,5740.0,0.6769,47160.0,47160.0
금수 문화공원 야영장,7,7225.0,0.852,47160.0,47160.0
금수 문화공원 야영장,8,8480.0,1.0,47160.0,47160.0
금수 문화공원 야영장,9,5590.0,0.6592,47160.0,47160.0
금수 문화공원 야영장,10,7010.0,0.8267,47160.0,47160.0
금수 문화공원 야영장,11,3815.0,0.4499,47160.0,47160.0
금수문화공원 야영장,1,0.0,0.0,51674.0,21804.0
금수문화공원 야영장,2,0.0,0.0,51674.0,21804.0
금수문화공원 야영장,3,0.0,0.0,51674.0,21804.0
금수문화공원 야영장,4,2216.0,0.4735,51674.0,21804.0
금수문화공원 야영장,5,4655.0,0.9947,51674.0,21804.0
금수문화공원 야영장,6,4680.0,1.0,51674.0,21804.0
금수문화공원 야영장,7,4515.0,0.9647,51674.0,21804.0
금수문화공원 야영장,8,3930.5,0.8399,51674.0,21804.0
금수문화공원 야영장,9,3428.0,0.7325,51674.0,21804.0
금수문화공원 야영장,10,4375.0,0.9348,51674.0,21804.0
금수문화공원 야영장,11,2432.0,0.5197,51674.0,21804.0
금수산 (제천시),1,24436.2,0.535,471899.0,252779.0
금수산 (제천시),2,20557.0,0.4501,471899.0,252779.0
금수산 (제천시),3,21711.0,0.4754,471899.0,252779.0
금수산 (제천시),4,28106.5,0.6154,471899.0,252779.0
금수산 (제천시),5,28525.5,0.6246,471899.0,252779.0
금수산 (제천시),6,29818.0,0.6529,471899.0,252779.0
금수산 (제천시),7,30806.8,0.6745,471899.0,252779.0
금수산 (제천시),8,45672.8,1.0,471899.0,252779.0
금수산 (제천시),9,31820.8,0.6967,471899.0,252779.0
금수산 (제천시),10,41945.0,0.9184,471899.0,252779.0
금수산 (제천시),11,32498.0,0.7115,471899.0,252779.0
금오도,1,20920.0,0.6093,346445.0,214042.0
금오도,2,17285.6,0.5035,346445.0,214042.0
금오도,3,19214.6,0.5597,346445.0,214042.0
금오도,4,22339.8,0.6507,346445.0,214042.0
금오도,5,26556.8,0.7735,346445.0,214042.0
금오도,6,20736.4,0.604,346445.0,214042.0
금오도,7,23474.8,0.6837,346445.0,214042.0
금오도,8,25785.0,0.751,346445.0,214042.0
금오도,9,24999.2,0.7281,346445.0,214042.0
금오도,10,34333.2,1.0,346445.0,214042.0
금오도,11,25537.8,0.7438,346445.0,214042.0
금오산 (탐방로 입구),1,20186.2,0.2621,753292.0,239669.0
금오산 (탐방로 입구),2,20542.2,0.2667,753292.0,239669.0
금오산 (탐방로 입구),3,25873.0,0.3359,753292.0,239669.0
금오산 (탐방로 입구),4,29242.0,0.3796,753292.0,239669.0
금오산 (탐방로 입구),5,77027.5,1.0,753292.0,239669.0
금오산 (탐방로 입구),6,67371.5,0.8746,753292.0,239669.0
금오산 (탐방로 입구),7,27379.2,0.3554,753292.0,239669.0
금오산 (탐방로 입구),8,32603.8,0.4233,753292.0,239669.0
금오산 (탐방로 입구),9,31648.8,0.4109,753292.0,239669.0
금오산 (탐방로 입구),10,45937.8,0.5964,753292.0,239669.0
금오산 (탐방로 입구),11,37435.2,0.486,753292.0,239669.0
금오산 스윙점프,1,0.0,,0.0,0.0
금오산 스윙점프,2,0.0,,0.0,0.0
금오산 스윙점프,3,0.0,,0.0,0.0
금오산 스윙점프,4,0.0,,0.0,0.0
금오산 스윙점프,5,0.0,,0.0,0.0
금오산 스윙점프,6,0.0,,0.0,0.0
금오산 스윙점프,7,0.0,,0.0,0.0
금오산 스윙점프,8,0.0,,0.0,0.0
금오산 스윙점프,9,0.0,,0.0,0.0
금오산 스윙점프,10,0.0,,0.0,0.0
금오산 스윙점프,11,0.0,,0.0,0.0
금오산 짚와이어,1,1880.4,0.2915,58441.0,39243.0
금오산 짚와이어,2,2590.4,0.4016,58441.0,39243.0
금오산 짚와이어,3,3196.6,0.4956,58441.0,39243.0
금오산 짚와이어,4,4506.0,0.6986,58441.0,39243.0
금오산 짚와이어,5,5064.0,0.7851,58441.0,39243.0
금오산 짚와이어,6,4848.6,0.7517,58441.0,39243.0
금오산 짚와이어,7,4893.2,0.7586,58441.0,39243.0
금오산 짚와이어,8,6429.0,0.9967,58441.0,39243.0
금오산 짚와이어,9,4510.8,0.6993,58441.0,39243.0
금오산 짚와이어,10,6450.2,1.0,58441.0,39243.0
금오산 짚와이어,11,5142.4,0.7972,58441.0,39243.0
금원산 자연휴양림,1,5676.2,0.3441,118038.0,41223.0
금원산 자연휴양림,2,3370.0,0.2043,118038.0,41223.0
금원산 자연휴양림,3,2534.0,0.1536,118038.0,41223.0
금원산 자연휴양림,4,2768.8,0.1679,118038.0,41223.0
금원산 자연휴양림,5,3386.2,0.2053,118038.0,41223.0
금원산 자연휴양림,6,4703.6,0.2852,118038.0,41223.0
금원산 자연휴양림,7,11238.6,0.6814,118038.0,41223.0
금원산 자연휴양림,8,16493.6,1.0,118038.0,41223.0
금원산 자연휴양림,9,6089.0,0.3692,118038.0,41223.0
금원산 자연휴양림,10,6456.0,0.3914,118038.0,41223.0
금원산 자연휴양림,11,5072.0,0.3075,118038.0,41223.0
금월봉 관광지,1,24749.7,0.4725,466405.0,283881.0
금월봉 관광지,2,19988.7,0.3816,466405.0,283881.0
금월봉 관광지,3,19897.3,0.3799,466405.0,283881.0
금월봉 관광지,4,28963.3,0.5529,466405.0,283881.0
금월봉 관광지,5,29335.7,0.56,466405.0,283881.0
금월봉 관광지,6,31743.0,0.606,466405.0,283881.0
금월봉 관광지,7,32839.3,0.6269,466405.0,283881.0
